Gene,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2
YALI0A04543r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04565r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04576r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04587g,110.86131529999999,107.0147494,84.71104009999999,89.59594874,192.57907590000002,236.6417937,241.8424619,192.5439274,61.88171809
YALI0A04609g,34.15198091,35.62206443,39.20115312,24.32517512,26.68697039,28.32893088,29.74968393,30.373674199999996,37.15130704
YALI0A04631g,1.046732774,1.242731423,1.097485424,0.6805262320000001,1.671465771,1.020384048,0.93795254,0.251536676,0.16964831600000002
YALI0A04653g,28.96879222,31.77006207,22.52187075,20.804850100000003,21.88817116,23.49744542,26.53149377,32.43637093,35.09620368
YALI0A04675g,67.22117875,64.48155129999999,63.01901406,78.81060874,33.05450189,26.89175779,27.97305518,38.74922494,52.37891757
YALI0A04697g,39.24888338,43.49601225,76.5387796,75.3669815,103.1715437,85.2788978,91.22862504,114.19957099999999,54.42020122
YALI0A04719g,0.0,0.147016761,0.0,0.154305367,0.0,0.0,0.0,0.6844137459999999,0.0
YALI0A04741g,4.673353973999999,3.508888723,6.873363027999999,4.18323478,3.4323147389999997,4.288886963,2.920959468,1.953108308,6.286967005
YALI0A04763r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04785g,7.521330322000001,5.894852115,8.925243707,10.83809141,22.71356351,24.847142,33.29367833,20.25072442,3.254956597
YALI0A04807g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04829r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A04873g,23.40735858,26.49235511,25.75748636,27.12900472,19.76244634,27.48187749,29.88627283,17.29244931,7.877926125
YALI0A04895g,171.0680882,183.8622562,225.004913,250.17935150000002,315.3935949,357.4693373,368.83662389999995,185.8723648,62.99399128
YALI0A04917g,269.24847389999996,282.19415719999995,320.4875454,288.0657508,1337.348836,1357.2602980000001,1978.3415899999998,558.2260129,188.6860249
YALI0A04939g,62.4107344,58.44585839,42.07174714,30.07394604,49.21218687,48.60571419,55.95903391,41.56700224,103.7147272
YALI0A04961g,286.9621665,259.9637094,206.9273236,205.6413189,131.99441670000002,164.12500359999999,121.67582379999999,216.1713432,228.7616005
YALI0A04983g,352.7668159,355.0571312,395.0793751,390.2589716,416.56188419999995,384.4274278,395.2702909,284.158989,195.160216
YALI0A05005g,0.21934519600000002,0.150966465,0.326213514,0.23767632600000002,0.8491136840000001,2.591803173,0.9249414340000001,0.9663513490000001,0.7110036890000001
YALI0A05027g,41.21510298,44.15478777,58.46561709,90.44193625,47.86470163,47.50351557,43.39961578,99.83490671,32.75060741
YALI0A05049r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05093r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05115g,17.80971462,16.67219904,14.81783421,12.73045428,28.04353851,29.72666453,21.00714443,37.80979941,41.91808611
YALI0A05137g,123.1544695,143.4498869,134.5081976,133.322721,383.2584387,403.9004298,461.40458509999996,567.1423292999999,228.3545608
YALI0A05159g,12.63216143,13.88126087,12.68582764,12.71346734,9.282851225,6.451188406,9.931262192,15.02359965,23.24953058
YALI0A05181g,129.9738215,113.8725435,106.4848602,87.32688231,82.37924439,51.06827661,59.63883128,63.41645307,259.0595456
YALI0A05203g,0.510282227,0.799298022,0.942082132,0.11439880599999999,11.61380527,11.10267408,12.05735137,16.91367304,3.42221603
YALI0A05225g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05247g,21.53017529,22.87905795,29.49540251,19.81124182,27.26274268,36.23128885,36.87101614,27.27585567,18.09966354
YALI0A05269t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05291g,1.360752606,1.204137279,1.04077645,0.42127814399999997,4.89138901,4.565224736,4.098616143,0.233569771,1.4177752119999998
YALI0A05313g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05357g,45.53676446,42.00127757,42.66377892,35.90776649,51.66536923,48.25127069,49.88383833,47.10588853,81.91492574
YALI0A05379g,40.36611226,45.03121516,36.54751967,34.21265647,59.7881588,79.81979855,75.4624497,62.78604733,91.24923768
YALI0A05401g,33.45460066,32.68792175,33.3175388,33.17565382,21.82541447,39.70674069,20.31064231,20.45729381,25.41621417
YALI0A05423g,214.55405040000002,191.2320517,125.1483644,120.32554440000001,105.986125,141.0912852,109.7404472,245.34258540000002,252.882021
YALI0A05445r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05489r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05533g,6.842718437,8.275026327,8.759782838,7.571778048,17.71396714,20.24926184,23.93502815,18.59335271,6.544439184
YALI0A05555g,100.8853059,98.66029707,66.55424161,52.31963766,56.41134703,46.14082384,62.5072557,72.20752023,181.13434130000002
YALI0A05577g,32.69574493,36.01111472,37.78338753,28.82709119,64.5003446,60.1321596,61.12360837,68.97135656,67.5268157
YALI0A05599r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05621r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05665g,0.442654462,0.203107493,0.065832245,0.293118227,0.618790176,2.484461927,1.659198824,5.555020809,0.5579998829999999
YALI0A05687r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05731r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05775g,27.15588897,29.13488678,27.8430326,28.04063957,23.91054909,18.87508833,26.49488035,13.05147257,45.22086503
YALI0A05797g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05819r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05863r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05885g,40.72690027,29.5672146,27.1211707,26.05671144,25.37114095,20.745393300000003,19.83666172,46.75044939,49.57044271
YALI0A05907r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A05929g,33.99535391,32.64405783,21.730694500000002,18.66607189,42.84506461,54.85843739,58.02368474,34.37704046,35.02067737
YALI0A05951g,10.03251308,9.934132554,5.122571591,4.709757997,5.449900976,5.523491249,5.648405372,8.539894737000001,20.38051868
YALI0A05973g,4.259747289,4.810004893,4.513802214,4.61574314,3.8648516839999996,3.775017665,2.8066610539999997,4.158557437,5.177961645
YALI0A05995g,87.82563762,82.27078498,61.82430459,63.75293475,48.90073413,47.7387942,61.12240458,120.18879720000001,202.9302311
YALI0A06017g,0.0,0.0,0.0,0.141172995,0.0,0.0,0.0,0.0,0.0
YALI0A06039g,0.0,0.0,0.0,0.09686322300000001,0.0,0.0,0.0,0.0,0.0
YALI0A06061g,31.7519321,25.37367994,32.53438604,25.96355516,18.60553162,27.86559093,13.59014826,9.3609633,27.52495401
YALI0A06105g,0.104673277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06127r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06171g,0.0,0.031927882000000005,0.0,0.067021523,0.119719311,0.0,0.0,0.0,0.0
YALI0A06193r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06215g,0.0,0.0,0.0,0.0,0.0,0.0,0.062070389000000004,0.0,0.0
YALI0A06226r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06237r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06259r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06303r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06347g,23.94224521,23.17286693,31.73029554,31.91689911,17.98792278,25.89407214,30.22169305,28.67275467,13.40276246
YALI0A06369g,43.56457666,42.76682147,50.85540953,47.36524069,42.48232554,53.08902855,42.69844474,73.13125799,61.28034427
YALI0A06391r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06435g,9.963476711,8.196807369,21.27748381,23.11049783,72.46924438,65.02707866,117.399302,3.6163726339999998,1.9344221119999998
YALI0A06457g,0.312019706,0.0,0.0,0.422619794,0.7549179509999999,0.553028066,0.328933525,1.6870580880000001,0.0
YALI0A06479g,74.5745273,69.35480009,59.54251758,46.3814966,40.734786299999996,41.26314212,38.957545399999994,54.05938325,141.10029269999998
YALI0A06501g,162.0743211,153.40260590000003,121.314121,129.4556364,119.0264678,150.4434899,139.4074517,204.75620609999999,234.80770750000002
YALI0A06523g,64.11351402,56.96382937,38.8983166,37.30019456,44.46181087,41.94605778,42.91915742,52.09868423,47.58360159
YALI0A06545r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06589g,11.20566072,10.46548843,60.19040719,57.74196571,56.53001259,88.96204941,67.58590512,90.72539626,29.21822205
YALI0A06611g,19.24040894,24.0127376,19.25839835,13.99035324,49.67516174,48.93744638,58.04784258,66.50220236,76.54887096
YALI0A06633g,22.19263796,35.32500909,38.94396245,40.37376537,540.8918491000001,615.9341702,750.3820955,1993.5562120000002,411.532885
YALI0A06644r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06655g,46.94815732,49.13423319,55.56807198,49.33230413,54.02877231,53.36824786,61.90451209,59.52341206,53.40641965
YALI0A06677g,5.31590716,4.237636963,8.52636092,7.801747162000001,13.74075108,12.82105931,11.70470187,10.4297886,5.0167430589999995
YALI0A06699g,17.63984801,12.75943631,7.0180797329999995,5.356802818,12.83083483,15.53298553,21.79410932,10.52992525,1.6388961169999998
YALI0A06721g,4.8112324289999995,3.6124118380000003,4.059028156,2.464477141,5.587471292,3.721088842,5.902007246,3.3634046960000004,0.567110085
YALI0A06743g,208.9973392,225.0974267,111.23809609999999,115.20209569999999,116.24483740000001,136.1149383,89.52881079,160.89999319999998,47.23853655
YALI0A06754r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A06765g,280.248534,312.5686874,453.84700449999997,430.68484119999994,1200.2815130000001,1315.600752,1515.204459,1263.821442,443.01744400000007
YALI0A06787g,64.49967354,69.40925155,145.120264,138.2829304,118.7652406,146.4343872,139.4349212,90.17589835,36.44045828
YALI0A06809g,144.4736556,136.0157723,161.19025269999997,161.5239645,125.55936909999998,133.96888859999999,119.62515659999998,160.02448909999998,103.27606309999999
YALI0A06831g,45.3975223,41.89048267,40.91776725,38.47613184,56.8088774,54.26587894,59.87866187,60.38181276,88.23613664
YALI0A06886g,31.77107983,31.14523138,33.58547461,31.23027516,24.883439499999998,37.21900598,28.45748585,42.75794256,49.0505686
YALI0A06908g,177.4341354,114.9809438,60.10484,69.23954103,98.4430771,77.88749683,59.69272769,100.4075226,132.753799
YALI0A06930g,1.39855129,1.287757924,0.742035062,0.7781943490000001,3.877575476,5.225603157,5.738062599999999,7.6299458389999995,11.14966432
YALI0A06952g,3.1526347510000003,2.002921415,1.08199532,1.97083092,6.5715233920000005,7.951831766000001,6.90271887,18.93996457,3.340896045
YALI0A06974g,5.023475438999999,5.457356757,23.81927123,56.17625456,88.01776615,72.39330124,68.18756696,205.8507372,38.31413979
YALI0A06996g,29.32515069,34.53564687,28.38325695,29.19457536,30.913166200000003,23.60937418,21.71817392,39.26659798,42.96053109
YALI0A07018g,51.24903088,57.3903265,84.77247763,71.01982532,45.92862386,62.80905601,53.23226412,45.08944247,24.14332776
YALI0A07040r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07062g,97.25601267,84.56277032,71.60638346,65.16353731,61.96804581,69.54071894,48.7735321,92.74017502,105.0028827
YALI0A07084g,293.1803343,296.46954480000005,438.5831961,415.64067620000003,349.1015122,449.7819154,413.29699980000004,588.0607348,390.120183
YALI0A07106g,16.84977487,17.85634097,18.81932452,12.69592219,20.4106427,23.14025635,25.29191602,20.0444363,19.46453577
YALI0A07128g,2.608518534,2.487608513,1.9528648380000002,2.371400526,7.659010534,6.621612665,10.16072096,6.905907657,1.9347257409999998
YALI0A07142g,0.0,0.0,0.029064236,0.0,0.06304368,0.0,0.0,0.156541442,0.0
YALI0A07150r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07194r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07238g,3.1817136269999997,7.609388656,5.577473798,2.7540127689999996,9.43804109,9.042922793999999,7.780124847000001,12.14742338,11.48822928
YALI0A07249g,0.530978989,0.583543451,0.183409556,0.241277482,1.624498964,3.976967911,1.877911396,2.798917195,1.8044411790000001
YALI0A07260r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07271r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07293r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07315r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07359r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07403g,303.63552119999997,291.8579633,299.4206181,316.7866372,191.85403,233.4234753,230.86515409999998,220.07104869999998,197.90186409999998
YALI0A07425g,5.035873245,4.814622497,0.664431686,1.316409943,4.209905643,5.9041276289999995,5.577396847,3.908276257,1.016261272
YALI0A07447g,0.75901276,0.571813934,0.677289198,0.666847313,1.230882971,2.654210494,0.47576901,1.232403312,1.994859595
YALI0A07469r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07513r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07557g,3.357078788,4.337107015,1.439236041,1.381895534,1.016422454,0.864265147,1.502616699,0.090137186,0.425549681
YALI0A07579g,0.0,0.0,0.0,0.050266142,0.0,0.246663086,0.0,0.0,0.0
YALI0A07601g,1.567041944,1.6705520669999998,3.9517659380000003,2.270156005,4.252949447,2.9283951360000002,4.022230251,2.70148291,3.6440175139999997
YALI0A07623g,5.504463769,6.308125617999999,7.872970245,7.905080523,10.85815536,11.01655693,18.49136948,13.48074302,9.518912286
YALI0A07645g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07667g,4.035064087,3.763799039,3.126841387,1.5724876380000001,6.234400443999999,5.4579554539999995,4.6269348710000004,5.783889578999999,1.204699169
YALI0A07689g,45.18087945,43.81634774,46.08582483,46.55808271,39.82589776,60.32051147,46.74021343,45.31192803,38.45876584
YALI0A07711g,0.0,0.0,0.0,0.0,0.0,0.0,1.43451565,0.0,0.0
YALI0A07733g,70.22070824,80.27220909,116.7897185,124.73091140000001,85.18244331,97.36626049,84.2442536,76.96207959,58.97536891
YALI0A07755g,5.34581381,5.21792821,2.6886724969999998,1.895751647,1.7872382919999998,0.516817895,0.717257825,2.218912821,2.756785135
YALI0A07777g,0.446962535,2.399485235,0.0,2.227854125,0.0,0.158440522,0.565429526,1.718527947,3.332289185
YALI0A07799g,372.0343365,284.9555455,270.999821,271.7615743,359.74948860000006,362.07653680000004,339.5824022,606.8967004,669.8570886
YALI0A07821g,15.03013106,14.26305583,40.43868086,35.06748862,33.45066397,35.3849409,24.59423732,38.185762,30.59348
YALI0A07843g,7.069566019,9.399643047,11.75652582,12.322385699999998,9.606165857999999,11.80243315,11.40502676,14.45749213,6.162982046000001
YALI0A07865g,12.88712762,14.87463698,25.92757804,25.32625076,18.12691221,16.74084631,22.61471731,40.58618249,25.29755771
YALI0A07887g,18.943510999999997,16.19496992,13.17927033,13.56846965,14.20489808,13.73922628,18.47140376,24.35949001,34.49388681
YALI0A07909r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07953r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A07997g,9.781850833,11.90233575,15.10338622,12.00508829,40.67920163,36.22324066,30.01541644,33.565757500000004,23.7737674
YALI0A08019g,51.04559405,48.17958214,36.22566372,36.394398100000004,67.17934536,79.15890766,73.83787788,55.66613677,34.46098729
YALI0A08041g,80.82479835,88.96788452,119.5996555,129.019959,180.59973180000003,173.4084769,207.3527167,140.85933500000002,137.7706669
YALI0A08063g,31.23206838,36.7179395,59.60583760000001,48.38494899,56.17623689999999,57.09067812,48.57702311,60.53936478,24.78840771
YALI0A08077g,588.7785690000001,604.7265524000001,625.3368857999999,558.0792302,649.6312937000001,669.5880038,693.3171583,541.3107612000001,553.1052322
YALI0A08107g,54.55937575,45.83247519,65.59623675,57.79198895,52.86086477,58.93274453,60.48635238,65.62843414,42.62541176
YALI0A08129g,264.3162854,244.35803309999997,309.8431911,275.8840131,144.9115091,195.00592869999997,194.36990690000002,250.86753959999996,218.4658542
YALI0A08151g,123.4474764,115.712776,73.87431244,76.54286849,34.89291163,44.28095722,33.67095134,62.39115712,158.9496146
YALI0A08165g,10.83433481,11.34242432,16.08279935,9.888544329,40.860664,37.31153942,36.44937831,31.2996397,17.13471424
YALI0A08195g,0.22679210100000002,0.546321543,1.3491546580000002,0.819151946,0.8779416170000001,2.277827017,0.7969531390000001,3.996638297,1.102714054
YALI0A08206r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08217g,0.0,0.072248237,0.12489317400000001,0.30332026300000003,0.067726925,0.372108884,0.44265054299999995,0.672680939,0.45368806799999994
YALI0A08239g,65.25558314,67.04774132,83.58184608,71.94618485,54.69092663,67.28049228,70.89911246,43.45882287,29.14248964
YALI0A08261g,31.06784577,34.22480906,48.75823076,35.57954508,52.68037601,60.59556615,53.67708265,45.94341467,30.02175553
YALI0A08283r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08327g,0.0,0.0,0.0,0.6747590609999999,0.0,0.0,0.0,0.0,0.0
YALI0A08338g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08360g,2.9355561839999997,3.362113639,3.069705822,2.460217025,7.990255167999999,14.02376647,13.34583099,10.85705776,1.189444373
YALI0A08371g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08382g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08404g,0.390854472,0.515601335,0.116256944,0.047057665,4.581174077,1.5394575590000001,5.905931452999999,22.28106524,3.6600721789999997
YALI0A08426g,21.16078098,21.00955832,22.92569598,17.93278585,38.79307358,38.75989713,41.03008882,25.48021988,33.59321249
YALI0A08448g,146.3692924,153.7457757,166.23338059999998,205.3482766,317.6822459,372.22130380000004,322.8050262,285.49564710000004,80.89456997
YALI0A08470g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08492r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08536g,39.71765589,43.91393029,51.94857691,48.34934832,44.91162279,51.46903137,54.48834485,33.43644012,20.29923213
YALI0A08558g,5.451789474,4.7718795080000005,3.7719752960000004,5.693370268,1.91164707,1.33038929,1.332711314,0.37973924,0.256114232
YALI0A08580g,17.3584702,16.49144535,16.31303958,16.73206888,19.23837283,19.12675617,21.70484549,16.20771104,24.39395264
YALI0A08602r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08624g,0.368324014,0.570380816,0.0,0.0,0.712914997,0.9792339059999999,3.8828995039999996,0.0,0.0
YALI0A08646g,88.52764063,86.69290833,111.2985692,104.6632473,115.19174479999998,132.7495882,129.1775415,69.96669343,62.06184056
YALI0A08668g,47.25443134,54.15133115,42.37733823,43.05367807,39.10086604,37.06132697,36.94685002,46.27385159,37.01715345
YALI0A08690r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08734g,101.49274840000001,107.48333170000001,25.77486356,39.574343400000004,25.60500106,38.52998264,20.64552368,34.9355872,32.80144522
YALI0A08756r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08800g,0.066020342,0.0,0.0,0.0,0.0,0.0,0.278396568,0.158651165,0.0
YALI0A08822r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08866g,0.0,0.0,0.131664491,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08888g,0.0,0.0,0.0,0.0,0.764658828,0.0,0.0,0.0,0.0
YALI0A08902r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08917t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08932g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08946t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08961r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08976r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A08998g,0.042523519,0.0,0.094862437,0.046077297,0.6173026999999999,0.0,1.075886738,0.5109338729999999,0.275678514
YALI0A09020g,44.38575581,47.26757846,60.08913863,49.53468311,53.28386613,65.82076868,61.91913672,49.23993065,25.95180489
YALI0A09042g,75.18888167,78.22111942,87.16726114,76.51758095,110.17978899999999,115.70510149999998,131.2674171,82.16342964,56.56497156
YALI0A09064g,66.75019412,71.22835324,95.40936789,89.4598665,218.09091510000002,240.0329525,295.3865588,110.93255309999999,42.47825647
YALI0A09086g,36.65812726,56.00450567,54.71410695,44.08576816,14.95446862,21.26931094,17.84961084,21.33166066,13.85423295
YALI0A09108g,20.08615352,21.25888382,20.21224708,17.96769924,28.80891608,33.48797013,29.705899300000002,24.04735142,15.34041144
YALI0A09130r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09152r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09196g,0.0,0.18870808100000003,0.163106757,0.198063605,0.35379736799999995,0.0,0.0,0.0,1.481257685
YALI0A09218r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09262g,0.044942288,0.0,0.0,0.0,0.086988711,0.0,0.0,0.0,0.0
YALI0A09284g,63.30257902,64.79763734,63.46450858,62.854414399999996,26.98780667,34.02617274,29.65958033,35.59413923,31.11441817
YALI0A09300t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09317g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09350t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09361g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09383g,35.215339,30.179555600000004,40.40485587,25.67617652,331.0899482,122.00466580000001,103.433525,31.06477949,79.09121491
YALI0A09405g,7.664839739,6.745115406,7.748135999,5.210033394,11.27739324,14.93878238,12.82119068,8.631832492000001,7.609490977999999
YALI0A09427g,14.31441053,15.38011707,12.84412756,11.17344531,34.27392859,45.05712373,44.76806632,68.79691425,39.18215132
YALI0A09438g,62.89228452,75.59724356,41.09440765,35.94029164,68.39713912,66.24959387,47.33901645,83.99752875,141.62983630000002
YALI0A09443g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09449g,3.307145575,3.7876976439999996,8.807076671,12.71033488,10.40194119,8.059742357000001,9.914500568,9.437401364,6.53253389
YALI0A09471g,0.249934152,0.0,0.0,0.0,0.6450183310000001,0.0,0.0,0.40040532100000004,0.135026211
YALI0A09515g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0A09537g,4.4969277960000005,5.007045783,6.862909915,4.890961181000001,25.83570678,28.85738024,34.54061636,30.78311711,13.3233893
YALI0A09559g,12.03405034,15.87489172,26.11367513,29.47117634,184.87097659999998,112.19436809999999,151.9803479,40.09170052,9.161009064
YALI0A09592g,110.99502350000002,117.7866429,84.78569058,75.72736149,54.25798103,60.07220549,57.00499662,63.97491834,102.29104140000001
YALI0A09614g,0.696304845,1.310858476,0.804078127,0.177528582,2.8540443210000004,2.903859743,3.2816344639999997,1.771693109,1.3276824729999999
YALI0A09636g,107.94145220000001,108.4382751,115.4236277,91.82633524,90.05950743,93.47990825,110.6357106,169.3824108,148.86639730000002
YALI0A09658g,65.29508254,59.24169207,77.1918142,67.26335309999999,71.60202199999999,80.63424761,92.50407619,47.22925237,56.51125322
YALI0A09680g,34.05651863,37.35707002,40.05154211,29.11435212,50.27487336,55.66011563,59.83773089,60.56458268,69.14600419
YALI0A09702g,59.67266387,61.06818029,43.55782121,38.06271897,45.73006378,63.39730446,54.64163578,73.6995335,43.97111338
YALI0A09724g,10.35600016,11.6100219,9.351234625,7.0703310660000005,10.73994574,10.38225091,10.21386723,8.136995721,15.883088199999998
YALI0A09746g,69.35472241,61.39168353,49.14746762,47.61682077,41.32428938,43.41270315,30.37797847,35.56755501,70.69163679
YALI0A09768g,3.080949297,3.5385732310000004,9.17552446,11.64277662,1.192675405,1.501697279,0.6495919920000001,0.64782559,1.4356088630000001
YALI0A09790g,63.20498386,68.55480776,60.06158874,55.77711507,53.225500100000005,71.30450584,61.58954791,70.66255909,39.54059101
YALI0A09812g,140.730936,138.691375,287.1622666,371.9439896,211.94239059999998,307.15909289999996,212.3772231,286.97259180000003,68.34419463
