Gene,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2
YALI0B10626g,0.882025067,1.211517297,0.320263959,0.547530997,0.123093662,0.166356205,0.036230273,0.135556703,0.083628127
YALI0B10648r,0,0,0,0,0,0,0,0,0
YALI0B10692g,35.74124939,51.29055349,51.88388379,34.79316424,40.90347739,32.04786204,36.85456832,49.41432448,95.86557898
YALI0B10714g,15.55746641,18.92456671,20.35619489,19.20079574,34.72585734,19.74107086,27.2481554,29.51253677,30.86283837
YALI0B10736g,295.7734658,179.0774005,131.0926609,96.9673886,264.7149911,92.33969034,159.9470765,215.4091596,658.9802571
YALI0B10758g,113.6615898,132.0184411,121.8569004,177.4142927,140.3821084,177.2392195,248.9816956,260.6932863,229.373221
YALI0B10780g,108.529792,121.8227239,98.75647124,175.1298953,214.9172727,114.6869271,147.1138608,199.3945254,213.3816683
YALI0B10802g,41.62328147,46.47990501,34.82811217,39.46267442,35.55925933,47.7255937,93.46255941,77.67117789,54.0112091
YALI0B10824g,8.328581288,18.89039245,8.793193228,17.02155485,6.866630218,6.379985249,8.905303259,13.94219009,7.969534453
YALI0B10846g,487.0151066,522.3974782,697.1014578,65.07068541,14.1697194,2.12775712,60.63900871,232.5589484,260.4560101
YALI0B10868r,0,0,0,0,0,0,0,0,0
YALI0B10890g,51.41811405,70.21066806,79.05775138,55.51693925,25.46044227,6.606882872,14.94431681,27.03979679,51.5206045
YALI0B10912g,36.66595582,39.34944522,37.65073588,49.72619875,75.48430786,38.58562507,57.03992499,68.98534038,83.16878995
YALI0B10934g,76.51686004,97.04839769,75.18712994,85.8843581,93.9085517,97.52162936,118.4005332,124.9461114,105.5216106
YALI0B10956g,10.35482319,5.112845125,3.81513584,3.781129477,16.27860961,6.088743952,4.928907578,7.332979036,6.814707413
YALI0B10978g,58.27337484,77.21582358,62.8048883,80.1655247,73.29602478,64.33793718,76.43455471,83.63919179,83.53230281
YALI0B11000g,163.5674747,216.1086909,194.2275295,249.4196371,283.4718885,219.9094256,149.0857153,138.8432574,91.06023925
YALI0B11022g,306.9099064,262.5326101,250.602334,471.4962321,756.3457659,306.2278446,240.9418052,400.3560205,412.9732956
YALI0B11044g,12.7485976,15.26132842,10.72270311,15.68352313,13.98315553,15.39428338,19.48195416,23.0320616,19.7302059
YALI0B11066g,48.63819909,47.59810339,58.06354701,67.97812118,122.2076985,31.64058509,19.3753672,27.40066043,24.00527584
YALI0B11088g,66.07905393,65.91761616,73.10272562,49.41055227,49.8212848,42.61486802,53.55612921,74.73810013,143.4795743
YALI0B11110r,0,0,0,0,0,0,0,0,0
YALI0B11132g,57.8757357,59.48104133,49.79818614,84.08511741,82.48873963,73.42020362,79.51368683,97.36976361,92.81907504
YALI0B11154g,59.80655845,76.33551674,68.60466058,62.73840403,39.61465635,55.58598549,68.07672144,84.87324284,99.11595079
YALI0B11176g,29.63052958,27.75312094,25.08353079,31.21659984,26.44150771,16.76558624,16.733534,22.37895928,19.84226642
YALI0B11198g,17.47678173,23.82514394,22.33554274,28.57409623,45.57197707,24.88897413,24.4483803,26.90511987,36.42686622
YALI0B11220g,12.07725383,10.7844848,13.56434418,5.681067268,14.63538843,11.62979906,10.27919352,10.42199399,16.0454852
YALI0B11242g,61.29071912,89.67063632,65.50853708,93.57802496,42.00571211,73.38577113,95.59851661,135.556703,196.6401361
YALI0B11264g,0,0.678323487,0.161383011,1.28755336,0.744331986,0,0.146053289,0.18215432,0.337125886
YALI0B11286g,27.79822385,19.10642646,14.45704073,34.0205106,56.72680543,35.08163894,25.64679486,28.57641026,24.64117895
YALI0B11308g,155.3956662,146.216396,155.644948,206.8260319,202.0723504,123.5064853,139.2374691,133.5798344,143.0912093
YALI0B11330g,82.64942384,114.271882,99.26848298,112.2256034,182.3006874,129.7134779,133.4342851,134.842771,128.6572269
YALI0B11352g,11.212704,16.10408278,19.01765262,17.12326874,32.20083702,24.20757667,20.5525348,26.94311376,35.08696269
YALI0B11374g,605.5402773,606.1992004,632.2692933,461.6464048,311.0856593,298.0616404,359.1317607,373.9131399,361.807587
YALI0B11396g,49.82219363,52.59615959,46.03432122,29.16345814,45.49069697,36.26221819,49.51272593,54.99247153,49.75022121
YALI0B11418g,37.83308263,33.29921097,35.26028802,21.58914043,19.28314837,11.33494901,18.08382238,21.59668563,34.46732724
YALI0B11440g,19.77189255,25.30740529,19.27671721,21.02127935,15.27538455,18.04811495,25.25308485,32.09945246,43.99725846
YALI0B11462g,20.99439075,17.32525309,21.99455682,14.10220759,13.55941403,10.84734613,14.87537806,20.10510628,37.21628691
YALI0B11484g,23.04465839,23.77773304,27.97733305,22.05771619,50.39162077,25.59835036,32.49758277,38.12565959,31.99233058
YALI0B11506g,30.99193229,27.09627334,31.70958074,35.49471426,63.16763345,33.48586008,29.50671182,40.02471943,52.05709623
YALI0B11528g,20.37748701,27.03773617,26.27428664,20.39432892,17.75950003,19.17747759,22.65107153,19.30196651,30.91306368
YALI0B11550g,19.73030924,25.19563689,21.54319952,17.73333566,17.81307318,18.75629292,25.14305934,26.58662654,31.7221938
YALI0B11572g,108.3630796,97.92339057,100.5670971,53.54894319,99.39350436,78.4579013,76.60659743,92.74804909,96.93002911
YALI0B11594g,118.6796228,117.0652627,145.7486964,87.60495954,123.8629972,63.88375318,79.03375334,78.44537302,69.84939726
YALI0B11616g,0,0,0,0,0,0,0,0,0
YALI0B11660g,37.0795454,49.35466532,40.24657874,54.25603945,38.03439424,39.48810702,46.14957564,52.99774843,61.87546983
YALI0B11682g,120.3617077,127.542864,118.2282632,93.05295366,117.8168058,130.1396104,175.5489291,190.1836498,159.0297305
YALI0B11704g,99.029979,113.9772537,99.95625076,145.6108131,84.37491508,115.1042199,123.7229118,121.3008139,90.08818095
YALI0B11726g,56.31232047,74.7401067,76.27881043,65.64833835,61.56021067,41.79247583,51.32326696,58.90536309,71.6813236
YALI0B11748g,65.88862251,80.0034101,63.13039893,80.00098314,71.86094933,20.58403404,36.24506117,48.77274845,109.7149821
YALI0B11770g,79.04739627,76.95888286,84.34596357,88.22856793,305.97581,134.0969782,76.21326185,118.234713,100.0790233
YALI0B11792g,9.933934773,12.10787819,10.6718014,6.124118378,6.941361878,2.442154758,2.397637812,6.149024433,23.07266178
YALI0B11814g,11.02705784,12.81086889,13.1557796,22.81740132,25.31356882,20.09748122,20.96511772,26.81588276,23.78373338
YALI0B11836g,37.21984095,55.59679936,51.02233034,51.93930261,70.08577289,76.47311648,82.67613249,98.80087145,75.21615211
YALI0B11858g,0,0,0,0.33634047,0.226844034,0.15328536,0,0,0
YALI0B11880g,145.6128882,129.7843181,144.9410621,137.3048442,303.7496943,166.0435621,119.3260462,130.5418135,85.20161759
YALI0B11902g,0.730303168,0.250779415,0.961254389,0.982252334,1.019196558,0.223828109,0.209986757,0.224477724,0.184647468
YALI0B11913g,1585.525465,1387.066438,1364.16377,1631.488137,1075.751919,1607.229382,1809.908817,2125.099522,2018.323613
YALI0B11924g,9.764105033,12.98072141,10.73217043,15.84681059,13.02734891,15.45928498,15.98975465,21.87659819,23.91390899
YALI0B11946g,180.5975823,259.314675,213.9107517,359.5060601,149.1319338,198.405854,230.4222663,317.3749645,300.8801551
YALI0B11968g,28.76699246,38.17323898,39.78028382,34.20926773,62.96877495,41.89345152,28.95721722,35.69333143,31.08008166
YALI0B11990r,0,0,0,0,0,0,0,0,0
YALI0B12034g,10.35230413,11.52644972,10.95642474,15.55470348,15.02208476,10.58353632,11.8872156,15.69329523,18.29235575
YALI0B12056g,148.0154118,136.0417024,162.9186974,165.6742345,210.9410733,115.3754701,91.01426025,130.7522881,156.8617174
YALI0B12078g,231.2272002,282.6486578,255.0445616,245.6394527,713.5236441,311.4490498,281.2108239,306.6897638,321.9310912
YALI0B12100g,86.48523058,97.17429312,101.042066,88.28937328,47.35655628,46.27979198,84.10309004,109.542824,134.0330794
YALI0B12122g,238.4043265,174.896259,191.7547641,300.087378,114.7003389,94.327036,161.0895951,201.6239289,223.2768161
YALI0B12144g,32.30652158,41.98699862,32.77479598,31.07283362,41.84881316,49.50940934,58.76666338,59.84472296,57.98491425
YALI0B12166g,631.1883791,682.6860378,600.640141,1397.434198,950.1503214,1359.743833,873.4177617,1009.873073,1055.181988
YALI0B12188g,208.7442427,259.2619939,324.5566925,131.0245872,78.69575884,68.90206291,79.48880319,106.9866996,140.4510357
YALI0B12210g,180.3863765,205.1726978,222.7836165,311.1801167,228.851633,202.7119667,202.8291467,240.914385,198.3380405
YALI0B12254g,4.973696037,6.783234868,7.146961899,3.547340891,0.620276655,0,0,0,0.160536136
YALI0B12276g,51.46919493,45.14083247,54.63272389,42.49392031,157.9528143,45.75447805,27.6250371,36.01777573,28.13042373
YALI0B12298g,5.31619947,7.735596875,4.244050909,11.93466183,6.86020264,2.245712934,2.961449183,3.290529646,2.043814894
YALI0B12320g,30.55648363,43.45509837,45.69156488,61.3312248,109.4788297,82.41333484,65.42730942,62.44477772,51.16587662
YALI0B12342g,66.46571076,68.46901135,66.2000734,73.25005484,113.0759459,55.27626983,54.56642889,60.0793712,329.8984731
YALI0B12364g,100.339207,128.7561497,93.22623393,199.6261733,220.3302394,119.5271835,143.3081913,201.4963286,280.8931075
YALI0B12386g,46.49713873,40.52280427,23.14748034,18.02357029,26.4847121,31.38835198,42.27767403,42.46674672,36.49204854
YALI0B12408g,37.7562818,45.0240917,40.25413785,32.16072149,25.20110918,34.62935498,58.57438465,60.10297116,46.44191241
YALI0B12430g,14.20973626,15.55523287,11.18687681,12.75023647,13.52101701,5.810851687,6.622143687,7.266319455,11.36613341
YALI0B12452g,23.5724881,36.64708708,32.00114318,42.69776741,50.11927439,44.81606057,47.69086996,60.47928952,51.57171249
YALI0B12474g,146.6849159,167.2237923,199.790364,194.7188971,215.9348214,169.7414139,181.9220188,140.5675048,128.0032041
YALI0B12496g,54.64761757,57.13671899,55.1409306,63.22658345,58.52210199,59.96671619,72.64345105,75.77619699,61.86682922
YALI0B12518g,200.5057611,220.0176346,211.5358847,177.2753097,170.5944316,144.2832463,224.7665057,257.9908755,256.0826847
YALI0B12540g,77.45070046,81.85917163,80.58364006,45.61995895,32.70723588,48.99516307,62.17589897,52.48292069,50.75087884
YALI0B12562g,546.6169338,590.661144,693.6418435,551.6255619,784.2271935,821.0633068,754.7975858,645.7506569,480.8544475
YALI0B12584g,144.2583497,151.7377339,176.9987381,130.4720739,145.7709214,108.6889005,107.9264258,132.4175164,187.7416599
YALI0B12606g,7.250764886,9.704015999,9.164023505,9.463697528,13.54392321,8.205275146,10.12636139,10.05777577,11.1053233
YALI0B12628g,24.94526895,19.51220773,24.74927903,28.84544506,82.72743956,47.18574379,22.77798591,25.88301091,15.38365053
YALI0B12650r,0,0,0,0,0,0,0,0,0
YALI0B12694g,56.05922538,58.56938179,67.49711411,35.88440187,23.01158229,33.52503123,54.96525618,63.20020938,72.48000728
YALI0B12716g,195.64051,205.8485674,265.0984921,131.9435634,49.95294665,51.81683853,88.33302934,149.6094146,171.1101162
YALI0B12738g,15.32695667,16.17079605,12.52176613,20.62449215,28.37827975,29.55860385,41.73956652,51.16414907,57.67695877
YALI0B12760g,507.3578398,396.9977459,366.3677469,171.5447034,87.83988004,62.17973562,64.57092788,94.59241864,193.206648
YALI0B12782g,43.22011383,42.23585277,41.42812064,49.58151552,22.95770946,30.21845423,48.96597826,53.28562508,52.49596122
YALI0B12804g,1041.865859,979.2665468,818.6575884,1402.820042,1654.071081,1637.981808,1555.898736,1582.556729,1150.551785
YALI0B12826g,2103.653637,2038.831686,2045.59173,1955.241746,2691.618976,3593.252028,3388.492485,2790.393999,1979.706932
YALI0B12848g,1813.221478,1667.261807,1638.014828,1684.751914,3472.431025,3850.32314,3516.058086,2909.132763,2054.157087
YALI0B12870g,22.82430892,28.10005414,26.46042234,24.54910792,27.56239237,17.46276903,16.4563013,19.76644895,12.99547969
YALI0B12892g,39.42935103,41.71750334,52.22203561,24.46318362,40.32132341,18.20435647,21.6693785,25.0110635,34.830289
YALI0B12914g,23.12361083,34.07199137,26.33533478,43.04050612,28.11667534,35.34894201,48.92002362,66.077665,59.17170218
YALI0B12936g,89.65624757,109.5237148,97.66275095,104.190954,128.5906873,116.0971778,122.9674468,136.5961533,96.13525259
YALI0B12958g,126.635713,148.1567755,155.7941762,203.6383531,160.6558167,212.1690564,166.4811453,170.6627049,121.998844
YALI0B12980g,6.549694794,5.246070035,4.417490148,4.235652214,0.808507249,5.645438407,2.189312035,2.680995011,3.185873951
YALI0B13002t,0,0,0,0,0,0,0,0,0
YALI0B13024r,0,0,0,0,0,0,0,0,0
YALI0B13035r,0,0,0,0,0,0,0,0,0
YALI0B13046g,0.065845621,0,0,0.326997679,0,0,0.032456287,0,0.049944576
YALI0B13068g,0,0,0,0,0,0,0,0,0
YALI0B13090g,0.131691243,0.120590842,0.035862891,0.163498839,2.784352986,0.111770575,0,0,0.249722878
YALI0B13112g,0.673421127,0.431660401,0.146711828,0.250822083,0.733054229,0.15241442,0.232357506,0.517483863,0.970513914
YALI0B13134g,5.470251615,2.20528971,2.398493511,0.854275503,0.057616409,0.681330065,1.136205559,2.453399255,1.096026102
YALI0B13156g,180.7309832,219.0740526,257.2827194,205.5037385,91.14130259,178.7332274,334.4745584,332.6394081,305.2907164
YALI0B13178g,30.72963527,35.69304466,38.90472271,57.84670219,45.61820511,56.88117823,54.17655472,68.73800484,61.40031429
YALI0B13200g,645.0936671,635.962185,973.9061234,237.1857226,49.37402177,69.34665607,269.5413453,288.8739817,346.1159094
YALI0B13222g,48.74537334,49.48586322,59.85592854,65.96656365,99.56100188,46.00191491,27.39586804,32.13667274,32.47885129
YALI0B13244r,0,0,0,0,0,0,0,0,0
YALI0B13288g,10.41829585,8.309142144,9.518241836,23.28235836,17.67260822,18.55940888,26.64851319,33.80012858,56.11542154
YALI0B13310g,118.015974,105.171522,110.8661081,66.29557923,69.43566716,41.12043428,44.84511672,65.10882516,97.51456226
YALI0B13332g,73.62983652,51.73842705,38.28977732,39.40769972,40.85328985,37.38955396,42.49550498,41.62101441,33.68180082
YALI0B13354g,12.13043277,12.99323862,15.27456101,13.19504718,10.06420714,8.563829965,15.88072385,22.91894727,35.11596081
YALI0B13376g,9.098255555,14.34636662,11.9551201,17.7794435,11.9913036,5.425008971,9.532428104,9.530966124,11.51218171
YALI0B13398g,110.6836037,149.0041584,116.2472045,154.8874663,131.7457731,135.7277738,144.3076324,142.7625409,127.0781028
YALI0B13420g,216.0636132,204.5924753,172.0884178,150.6220364,169.2083895,305.9875689,312.7536149,276.8745659,210.7909265
YALI0B13442g,55.58193507,55.55469357,71.03542184,60.05516745,159.8452941,67.45354196,45.30086188,52.87029129,40.09925119
YALI0B13464g,25.71451957,41.34756939,36.84939891,27.72548054,28.55196948,38.78103753,52.71813866,51.64366937,58.32824012
YALI0B13486g,25.12836431,41.57188182,37.13520018,54.59590221,132.9803012,35.07147368,25.10258654,36.25064058,35.00708844
YALI0B13508g,16.16924263,19.11883947,23.42725558,18.12563293,22.87218819,13.85659048,15.01156986,22.96833276,22.14760786
YALI0B13530g,125.0871913,110.9180798,127.0319715,91.21368656,64.41435373,82.00604718,96.11726825,105.0872532,112.2897665
YALI0B13552g,64.0067134,86.78173155,72.99577623,77.86755591,165.5402325,142.9763797,116.5370068,110.4507561,86.28252046
YALI0B13574r,0,0,0,0,0,0,0,0,0
YALI0B13618g,134.5895519,136.0204151,124.7848551,78.93094599,68.43286548,61.60008421,120.052952,152.3694209,243.094251
YALI0B13640g,217.4253877,215.1373549,235.8725613,134.5935838,59.20784129,69.37405035,139.8721944,168.9994207,326.8318485
YALI0B13662g,25.76178874,26.21144341,22.31348494,43.42282384,65.91317214,49.60082871,50.13210261,51.96553422,45.93393201
YALI0B13684g,28.7649186,48.77831815,31.62381691,47.28606884,39.47468513,20.49545823,26.2567711,37.49513637,57.37453277
YALI0B13706g,23.56845183,24.23806753,20.29167644,24.14030665,45.23868593,25.67090145,26.78667592,30.78860776,26.26530802
YALI0B13728g,24.75020706,22.98319579,21.41647482,19.21592242,5.954655892,6.311750112,3.470913462,5.014601271,2.855654562
YALI0B13750g,14.97425788,17.78861983,14.73702419,14.42777563,32.43593047,17.89419643,23.5965119,24.02659904,24.16342934
YALI0B13772g,139.8795693,122.0713633,115.0453145,178.9098191,145.2307163,118.5874733,139.8641004,168.9526403,210.9540196
YALI0B13794g,0.61837627,1.793133391,1.459463748,1.023644908,0.992442649,0.174945248,0.304806865,0.190074073,0.97717648
YALI0B13816g,27.76152695,16.65545054,13.45686027,31.69362118,40.38478163,37.29698107,30.22179601,26.51045945,23.99644766
YALI0B13838g,2.227859367,0.775226842,0.873652388,3.042553591,3.842917023,3.882556812,3.228546394,3.150037107,3.109331478
YALI0B13860g,63.41972998,60.35888991,66.36522402,76.15603836,117.7002159,68.47418378,63.03352484,82.57662492,69.8698327
YALI0B13882g,151.5268422,156.2026448,141.2139951,125.3230338,158.6958532,153.5053867,259.4018228,272.4122209,256.7103396
YALI0B13904g,24.52914267,29.00664272,28.67972617,22.27790196,20.11043512,22.58272322,21.07109341,25.74166053,38.84145155
YALI0B13926g,21.54053437,23.86797995,27.21413092,26.25479288,33.35595624,24.54314865,27.29560227,32.40986402,42.22699891
YALI0B13948g,67.75514431,80.31350083,80.04597327,62.78355433,17.69856057,31.74284327,50.7291758,83.42667841,142.7915418
YALI0B13970g,415.8134872,488.4814356,440.2254732,385.0837755,330.7602498,397.7792597,503.1666858,350.4019148,286.7128251
YALI0B13992g,16.66848166,18.06305935,21.44170035,20.48646235,25.7403853,19.64476465,21.01515879,29.7625998,25.25465999
YALI0B14014g,54.79219241,58.18013906,35.26086501,56.64028647,95.79511992,77.13269051,104.1048691,77.73510246,141.0991576
YALI0B14036g,108.3793601,106.8620385,103.5334084,81.78086179,108.8824098,84.27931235,121.7297992,118.2601891,100.2733404
YALI0B14058g,245.5888545,175.6700081,209.8729757,396.9599729,445.6759894,158.4542848,159.3679147,218.7546295,220.1510435
YALI0B14080g,25.28034103,25.73495422,18.59704499,31.1417734,31.56022606,13.22670072,13.49678041,28.25662577,27.69226112
YALI0B14102g,91.96071758,100.2947414,91.26806252,55.55838844,23.75704001,66.64620629,109.3831078,99.10238357,104.8764569
YALI0B14124g,10.02499584,8.36598967,8.660888237,8.522377004,15.71367527,8.382793118,8.373721917,10.95961823,12.84824209
YALI0B14146g,1339.337563,1340.005437,1170.810687,1443.367754,2050.922116,2570.89354,2483.703415,1949.687315,1350.101769
YALI0B14179g,17.10391829,14.4533818,15.88040085,9.976200371,39.26516436,12.86038189,15.95623344,13.26683277,12.75582044
YALI0B14201g,28.51874723,23.2381251,23.15471216,55.97232213,34.53905397,71.14841553,107.8129685,108.8285842,80.27580472
YALI0B14223g,11.03847789,14.90286825,12.17839555,10.98126533,15.2865793,13.49254343,14.16062936,17.66081285,10.94904369
YALI0B14245g,36.80255534,52.07184071,44.36945306,72.78122191,56.95176278,50.17926403,62.35806204,62.23687753,58.37457386
YALI0B14267g,621.2455354,636.2565774,727.0240075,674.7662502,329.7291456,304.4093962,423.8583297,489.281075,537.6034125
YALI0B14289g,18.00991269,28.517655,27.66141902,14.61341351,3.855696727,8.587063479,8.098403073,8.50890983,15.91337514
YALI0B14311g,32.07904041,30.93480045,34.47991508,32.77809068,36.25089914,30.35876214,11.4743662,21.37859081,27.66989306
YALI0B14333g,5.270563226,5.85879401,5.712672942,5.143702426,9.858556399,4.287835772,2.817665226,3.078891598,5.688377778
YALI0B14355g,198.0964584,200.3994328,164.9489808,157.3201581,199.1632783,139.2161087,131.0093867,148.5718746,163.5522144
YALI0B14377g,1472.840562,1366.246353,1402.27271,907.117532,750.2436485,1243.437558,1413.163118,1347.547408,1357.785661
YALI0B14399g,196.5886869,219.957696,216.5544825,155.8797935,96.53158829,166.6275731,215.8083402,190.5091311,179.4408715
YALI0B14421g,5.079519357,2.23954421,3.483823721,0,4.253325637,1.277377999,0.834590224,1.619149508,3.282072115
YALI0B14443g,27.9665491,41.70185771,39.65411118,28.12502203,17.23330215,20.39950641,26.56299231,29.86254068,35.71652241
YALI0B14465g,121.2106392,113.3515388,114.5870936,115.2745172,281.4668815,91.46618229,107.6408076,110.6660237,97.74137502
YALI0B14487g,547.382104,517.0616767,579.0300623,426.2461017,272.2663417,408.3211078,388.7222072,377.3343917,365.7921875
YALI0B14509g,655.5773811,953.3407177,835.4886032,679.2426203,528.4821215,1001.083118,1345.954653,1240.758034,1183.709673
YALI0B14531g,89.46508286,84.41358946,79.12973424,71.51755685,32.44113604,38.17025225,77.30878049,95.3731291,126.6336661
YALI0B14553g,15.56658021,16.3570655,16.62566856,13.91836274,11.8471074,11.32990614,12.63298536,15.27812869,14.90653489
SRN19_1,0,0,0,0,0,0,0,0,0
YALI0B14575g,18.83365168,8.226608132,9.196620879,17.73850422,19.75821894,20.21056971,21.98135349,23.88800028,23.56289296
YALI0B14597g,56.2040059,69.7447531,76.28853159,51.4513934,38.41095272,32.6986744,41.33005907,42.79244652,55.03134459
YALI0B14619g,66.11771063,47.95728365,28.59546899,34.21314557,272.0605178,130.9655546,99.91171567,56.04130695,36.28205125
YALI0B14641g,272.8083774,260.8115385,322.3006531,150.7253873,61.83602497,90.46164717,132.582092,127.3842114,115.1019296
YALI0B14663g,113.6792791,111.3325774,83.84975348,149.5223257,107.6746917,159.651647,172.0601975,179.9606333,141.4237049
YALI0B14685g,2.848205944,2.804438188,2.535423009,5.741470872,5.359703193,0.207945256,0.286822997,0.301237118,0.975661478
YALI0B14707g,44.09268443,46.89921558,40.6718634,35.52922966,30.85313934,48.36828195,53.75971849,51.34297923,43.22664207
YALI0B14729g,57.16949237,73.20573473,56.19926017,72.5934847,23.27375309,25.56258795,41.00947259,54.97488801,53.37606181
