Gene,MT_t1_rep1,MT_t1_rep2,MT_t1_rep3,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t2_rep1,WT_t2_rep2
YALI0B17556g,15.72045951,25.92923847,24.64700164,17.76594452,18.41284386,16.26313136,22.15364877,26.09207442,29.49937414
YALI0B17567r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B17578r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B17622g,204.081209,191.1556324,196.3506989,282.5882438,234.603053,254.0416202,377.6788262,428.45965430000007,622.9913484
YALI0B17644g,74.70292315,82.42638104,72.54774559,89.03222608,65.46338085,102.1141171,191.49963830000002,302.75742389999994,668.2932675
YALI0B17666g,189.5386168,213.0424824,213.016106,185.4005043,206.427945,239.7948895,282.3742425,231.0636057,186.26992869999998
YALI0B17688g,111.2748165,116.5584293,128.10698680000002,114.25060320000001,126.8803067,65.30038521,94.75843432,92.63011088,77.51183904
YALI0B17710g,1359.3230839999999,1364.6382,1157.9514359999998,1522.5019220000001,1160.126527,971.2286822000001,927.3932156999999,1087.066934,1192.6146800000001
YALI0B17732g,327.528594,338.8895921,291.7330904,367.72985960000005,296.4195869,415.52610239999996,277.9833672,283.6655619,182.50620769999998
YALI0B17754g,17.6115611,34.9347804,38.88461307,23.39426726,19.09564542,44.27390409,33.60019421,41.57870341,54.16000643
YALI0B17776g,0.468681836,0.497723751,0.659549362,0.26592139600000003,0.368549914,7.253422508,5.43196294,7.770074206,6.038839396
YALI0B17798g,20.81347295,28.60123747,25.3874268,20.11909062,23.41068365,22.490028,38.21221418,38.19120328,38.83690204
YALI0B17820g,24.64432948,28.03901009,27.73335574,26.70041616,25.13607688,25.69438504,27.39758254,29.64718582,16.74004398
YALI0B17842g,7.88421925,15.23149747,15.50413388,7.634791099,8.315298374,13.42462898,17.98719747,18.85288951,30.319934600000003
YALI0B17864g,15.02915271,30.88985858,36.89708301,17.48969077,21.62509531,23.52361966,20.40835251,25.96308738,28.44217566
YALI0B17886g,12.798848800000002,13.73500365,13.65051327,19.6428443,13.02686205,17.36305076,17.33519768,17.59279538,26.93737987
YALI0B17908g,10.45557291,14.07101326,11.75763173,11.95649557,8.97145263,9.440667238,15.67660818,23.56803043,30.14422499
YALI0B17930g,121.83340679999999,198.6278485,188.9075832,137.8379739,113.9334882,154.6341252,225.1686715,284.49862310000003,456.02188780000006
YALI0B17952r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B17996g,41.12190732,64.81846843,64.34547015,129.8505332,120.15761880000001,72.19232774,145.8910078,203.5769132,402.45723260000005
YALI0B18018g,10.27699735,16.06636169,15.99808405,9.138434152,10.62338359,18.31716932,19.53950615,21.2743948,22.70897668
YALI0B18040g,59.69944791,57.28595687,57.44139594,50.29838837,54.0450351,39.25034215,52.50331229,57.40620984,49.03649248
YALI0B18062g,158.4886687,159.4679474,158.04364089999999,174.5127166,182.8629344,149.5627154,187.9974094,184.26582280000002,163.87528769999997
YALI0B18084g,6.2868406310000005,2.743728211,3.744874363,2.558671595,6.14009982,3.7038617289999998,3.617721642,2.6827749169999997,11.05885751
YALI0B18106r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B18128g,17.90434168,22.23265521,23.30112228,18.19384184,17.84837588,24.89574723,31.57151924,31.73976639,30.78775212
YALI0B18150g,314.8077838,332.1999335,331.048859,340.05609910000004,345.2903193,316.31676860000005,440.717774,503.494232,710.0660819
YALI0B18172g,9.310878452999999,14.49810353,12.49978744,11.44365476,11.53895725,17.5193397,26.77328381,31.74641427,40.53411205
YALI0B18194g,3.5472085410000003,4.850229604,6.414337069,5.276944747,3.942617828,1323.032925,942.2424865,1280.490976,527.1930715
YALI0B18216g,0.129860845,0.49646766600000003,0.7264145590000001,0.622936312,0.357408158,1.819356992,1.124195665,1.7008731430000001,1.304546014
YALI0B18238g,31.70885965,33.49647217,35.40409726,26.77132615,29.16303372,30.35930481,20.60535594,29.63700012,32.31549031
YALI0B18260g,18.9715444,18.67316121,17.12515099,16.27747812,17.0752911,12.37643276,15.68472067,20.47429764,33.18238363
YALI0B18282g,55.36652374,48.03757637,57.69465562,60.93497891,76.1386902,81.95642388,121.3487716,110.45047199999999,125.0240494
YALI0B18298g,792.2825391,826.4512357000001,616.4158642000001,1313.4197689999999,662.9304372,176.667365,203.3792053,218.58518360000002,262.1153762
YALI0B18304g,42.53808423,43.88596224,45.16703955,29.398013199999998,45.31935441,43.49678115,32.81644658,30.27287274,21.34405608
YALI0B18326g,176.91937119999997,170.7129477,165.17380659999998,132.3168089,184.91299519999998,105.79711019999999,70.008614,64.94066036,63.41510438
YALI0B18348g,80.28807936,88.45662998,90.51114394,110.5643784,102.44429090000001,58.72315028,96.84403445,95.52982099,84.75700756
YALI0B18370g,0.0,0.116577963,0.0,0.339734728,0.0,0.0,0.0,0.0,0.159822642
YALI0B18392g,42.38315885,51.47293129,47.37213292,31.9186257,53.02341261,32.73796194,45.22940571,65.18382537,96.47358681
YALI0B18414g,31.328785600000003,35.69717595,34.64315782,33.27037945,34.44328102,29.40084262,45.37001957,48.31713698,72.99184741
YALI0B18436g,28.246806099999997,35.47334097,31.15300721,20.63481878,24.07734191,18.87020238,12.05716516,13.91348952,10.56805968
YALI0B18458g,174.0601132,188.2290601,182.48081969999998,206.4996306,202.904977,131.73377150000002,226.11589229999998,264.8998993,304.253669
YALI0B18480g,25.46799291,31.60315597,31.188640200000002,23.36143955,27.33231465,25.74662274,36.88006405,40.79614807,45.70258704
YALI0B18502g,79.50025983,97.42586917,76.13712205,68.14916874,89.17716249,42.01154308,86.05552535,103.54846620000001,136.7054385
YALI0B18524g,14.50928838,19.95203172,23.98889152,18.56705985,15.23027484,32.27787619,28.63602196,27.4007875,23.6393408
YALI0B18546g,81.32772988,82.27276494,79.05382781,74.45162281,73.37419285,60.32339711,50.32782611,57.29419772,42.36274545
YALI0B18568g,50.46910602,59.3867252,59.7335512,48.59781546,60.24001224,4.196948078,11.70360795,14.45171357,27.7440464
YALI0B18590g,51.32583955,61.04979354,51.915279600000005,47.78537195,45.91919981,58.10641517,60.28781141,63.55032495,51.35515091
YALI0B18612g,24.93867072,25.33212533,25.99657597,18.26426587,20.90904812,43.46530407,37.81628734,40.45186386,33.98303535
YALI0B18634g,66.69870948,92.19088185,76.2065641,78.60039198,65.15263918,84.83734709999999,108.8779261,141.4122601,151.33724880000003
YALI0B18656g,10.91900077,17.43338137,17.06121485,13.12846855,13.15892985,20.52762022,28.92567582,34.20946979,33.65777136
YALI0B18678g,18.65027319,32.01789128,31.41297366,23.98479333,18.84507024,11.58635819,13.60421248,19.6350384,15.10999275
YALI0B18700g,153.47195109999998,156.5390535,154.0054009,132.67483049999998,151.3476427,117.1538108,133.6706955,151.2889871,126.2796904
YALI0B18722g,23.093697,29.46296933,32.07519702,30.36891759,29.20379527,30.86401695,43.61926951,51.69757159,45.03008019
YALI0B18744g,45.41201977,46.49871028,55.90487983,54.924771,53.95161239,28.60701428,58.46216977,54.16224946,48.84789058
YALI0B18759g,12.14624288,15.5680983,15.21202575,12.69661327,13.48658913,13.31447238,16.9658005,24.4386682,46.41707276
YALI0B18788g,9.829675171,15.63714024,13.95343264,13.47505534,11.96619095,14.78810683,14.30573244,21.11121859,28.23789471
YALI0B18810g,46.7730859,44.83739361,49.19674665,40.1171529,46.84022389,105.05299309999998,85.04206074,70.66724605,66.64178254
YALI0B18821r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B18832r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B18854g,39.2830407,33.86456527,35.64346671,33.505542999999996,40.7385148,55.49025631,71.00436832,58.8650051,142.1582529
YALI0B18876g,69.44404623,78.69012509999999,75.93492984,56.57741415,67.46403895,72.27491812,69.60103112,66.96655171,43.43815958
YALI0B18898g,83.15116064,94.01882781,92.48572937,70.63831556,84.57001152,63.26072157,52.39312899,54.11259535,135.5374899
YALI0B18920g,113.876051,134.7199775,116.71779679999999,113.45431210000001,97.6236868,59.284700199999996,78.60951001,103.5585032,90.21940864
YALI0B18942g,0.539403274,1.276586888,1.554289527,0.6783388920000001,1.310638171,0.502130703,0.7193306759999999,2.521670449,4.532407915
YALI0B18964g,40.91272876,49.94929331,48.80095667,34.80010013,48.88535403,36.83766884,52.19803972,61.29736379,61.28600060000001
YALI0B18986g,3.949700061,2.906572188,4.149070547,1.721628692,4.879947643,136.4688511,139.8743141,137.0588178,193.8929419
YALI0B19008g,0.096724361,0.19721835899999998,0.130670118,0.167632267,0.20282561,0.201691263,0.0,0.16434976199999998,0.067594163
YALI0B19030g,5.661974882000001,3.947239285,9.730060659,3.751924792,3.9459755339999996,0.607684679,0.189065747,0.848874499,1.80382351
YALI0B19052g,25.85459521,35.70794420000001,36.26085115,26.14516446,33.07506678,33.47647235,68.50447264,61.6412595,50.50838719
YALI0B19074g,16.23189449,25.64108676,20.77690656,19.17287172,16.85323095,27.70637077,34.65606198,39.91833109,36.35396189
YALI0B19096g,58.75023759,72.27414367,69.67278984,53.29741311,68.81741638,38.11457015,50.51972768,80.14790066,123.53197920000001
YALI0B19118g,56.37393362,63.29192248,48.02126834,72.15924369,50.36940007,44.90733544,52.22439881,63.48114914,44.40416525
YALI0B19140r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B19162g,76.43387899,77.32080737,72.86329493,64.88263303,71.30124923,27.78963992,54.92416966,57.88365574,79.72127675
YALI0B19184g,6.264374255,10.79735938,13.73511546,9.988343963,8.959145732,12.73526158,20.32045764,19.55923522,23.67919265
YALI0B19206g,65.47381949,80.21158923,66.67374552,73.12967386,75.7075062,73.87749740000001,113.69791090000001,142.2409694,157.4401352
YALI0B19228g,15.19622311,16.76410379,16.85248551,13.40688701,13.13862957,1.773549618,1.480650426,2.68966158,5.696158217000001
YALI0B19250g,310.97644069999996,244.54180019999998,228.4371042,283.9385823,338.6130543,254.04542540000003,511.44274620000004,656.1506542999999,778.9346462999999
YALI0B19272r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B19316g,1.065416704,1.79103809,0.6124801999999999,1.824016301,1.069525356,3.5451459880000002,2.7537800789999998,3.17767007,2.653443095
YALI0B19338g,251.00056030000002,266.44320719999996,274.653879,229.0763683,259.58917169999995,144.0728562,135.6434876,157.65090790000002,176.3488054
YALI0B19360g,43.99286638,44.97156841,45.35200854,43.29258519,48.05689918,19.53915235,30.04009628,31.12365166,39.6226967
YALI0B19382g,185.02965769999997,190.114662,207.1834019,100.57139079999999,200.8364074,121.92231399999999,129.9661231,121.11343290000002,471.16271820000003
YALI0B19404r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B19448g,18.93270795,27.22418322,29.23543884,17.71721561,19.59874899,22.71908012,16.69180449,25.87334826,23.117203600000003
YALI0B19470g,0.271850204,0.34643451299999994,0.459071245,0.432681022,0.162872792,0.050613091,0.308640913,0.797354758,0.7463415840000001
YALI0B19492g,5.382422319,6.41228447,8.852399625,11.35101765,14.33807757,0.159944264,0.57724639,1.04265505,0.551347275
YALI0B19514r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B19558g,105.865176,116.6028304,112.5787732,92.31102754,118.14114170000002,107.52863359999999,70.38472506,70.87232916,48.90818311
YALI0B19580g,74.49865259,84.44983752,88.19777359999999,80.48537503,82.96060991,62.10729334,81.54714216,63.62969292,48.49810962
YALI0B19602g,1.095379445,0.7466472270000001,1.78523197,0.599160876,1.121766198,0.232394265,0.202450104,0.432841948,0.267030405
YALI0B19624g,52.67882254,49.31380314,52.90539397,53.43744166,51.77174926,38.10360508,56.4444328,54.97748558,52.62342109
YALI0B19646g,146.9012335,145.4795831,148.84899309999997,125.37155190000001,147.22795559999997,189.6622467,170.720067,124.89039869999999,96.42632743
YALI0B19668g,847.5298013,824.2445472,864.3828302000001,871.1513669,808.1951536,848.2327756000001,1229.06149,1200.3777929999999,1542.782685
YALI0B19712g,47.11726949,56.73240079,64.75479785,57.49109467,50.79081086,27.09589695,30.24335788,32.08859935,34.73418217
YALI0B19734g,13.37206782,19.45443226,18.94941254,17.81064964,12.23780476,20.17818228,22.332228,27.51297618,22.98336416
YALI0B19756g,297.8531845,261.4515483,312.28995269999996,315.8213617,343.2300312,53.64987595,76.72287998,71.02249979,104.91270279999999
YALI0B19778g,571.8199125,438.88480480000004,494.9171551,438.6218012,575.9334623,318.18687589999996,221.37505699999997,147.5449989,192.48282719999997
YALI0B19800g,333.2354737,506.6356478999999,613.7454088,358.834243,368.40988250000004,26.91390958,24.16297867,34.53380071,26.74643843
YALI0B19844g,2.470912856,1.6814129290000002,1.4988989519999998,2.435161515,1.7355064130000002,0.15632248199999998,0.108944178,0.0,0.0
YALI0B19866g,9.060013804,9.341182941,7.37746361,9.291890009,8.792114612,0.229272974,0.066576998,0.0,0.512252058
YALI0B19888g,30.19734545,29.16366478,28.05814107,28.0281151,35.60806418,13.16539719,16.41946452,17.21837674,22.80627045
YALI0B19910g,8.152328058,12.70718878,12.799683400000001,10.96770461,9.660075934,11.87585225,12.85077714,12.35429625,9.828700128
YALI0B19932r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B19976g,2.24088503,2.855690024,2.896520948,3.219260532,2.52354316,1.29798087,1.350600309,1.292708075,1.0633361270000001
YALI0B19987r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B19998g,28.267566700000003,39.80903734,40.50483963,26.46565585,31.32247383,8.534632389,3.0478290169999998,3.9042888139999996,3.511197905
YALI0B20020g,205.4892259,214.10361859999998,227.197358,160.11051980000002,203.44068049999998,154.89,94.9869436,78.80306987,67.70998506
YALI0B20042g,0.0,0.0,0.0,0.238131819,0.0,0.0,0.0,0.0,0.0
YALI0B20064g,16.52572906,21.87938574,19.78825128,20.130916,14.30063572,2.9662191030000002,5.224213808,5.744867005,9.16290869
YALI0B20086g,150.3385346,151.4085692,147.79769419999997,128.6121132,158.37208180000002,208.4150801,156.6095328,150.7208884,97.62077522
YALI0B20108g,54.12078438,64.21744163,67.23166945,59.66459284,72.78441125,64.92412525,89.07133929999999,109.15682460000001,151.4344351
YALI0B20130r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B20174g,0.757494131,1.165039923,1.058626945,0.970054745,1.122850816,0.306376195,0.177932941,0.073971297,0.27380782600000003
YALI0B20196g,310.89084710000003,344.812404,360.05710089999997,306.73825350000004,350.4206873,270.9647876,366.0113349,339.00818660000004,378.62890889999994
YALI0B20218g,24.07609201,36.08127882,38.30946541,24.27784703,28.49499163,34.87854379,40.92159739,57.76814924,112.4231873
YALI0B20240g,273.1918019,252.315117,251.1579897,244.73930049999998,251.91724469999997,162.01652880000003,241.85096940000003,205.8343812,203.6036031
YALI0B20262g,8.267372194,10.97135453,11.8841181,10.76008706,10.74984431,25.47362813,28.05851186,39.35938998,76.61273077
YALI0B20284g,2.141879958,2.396653556,2.403965355,1.681428225,2.218315027,0.44254339299999995,0.20758843100000002,0.221913892,0.18253855100000002
YALI0B20306g,632.0469872,632.0343323,679.0272679,773.5919573,769.4590238,54.63127612,108.78171119999999,96.37042474,116.7763347
YALI0B20328g,20.65109943,22.49530066,21.5224934,15.77741578,26.582781199999996,4.707687791000001,3.0177898180000002,1.640595197,2.26239005
YALI0B20350g,0.8189500259999999,0.27830283,0.230492383,0.60827836,0.314836995,0.320191567,0.061985480999999995,0.077306873,0.47692433
YALI0B20372g,219.23571319999996,293.17033310000005,294.3433925,230.77992519999998,227.0160279,543.4655635,136.6987105,73.60673531,53.90337271
YALI0B20394g,34.41013641,34.43698726,34.86487177,25.37589153,32.37096743,76.30570292,89.12536097,73.39813323,59.49226265
YALI0B20416g,108.94212409999999,105.7781588,113.61400390000001,69.89168888,97.01205817,68.73368064,72.79914729,73.90585232,78.24961369
YALI0B20438g,103.5895705,124.87219850000001,122.1097257,101.46094120000001,105.88667269999999,81.70612256,86.6934016,83.51626251,63.961807400000005
YALI0B20460g,70.47650737,75.43156755,71.37217941,69.06311728,76.92813068,75.48989219,83.0614353,83.39451153,72.58474923
YALI0B20482g,323.5679687,291.91778189999997,328.33311789999993,259.39927709999995,340.5382899,316.7918586,319.26668689999997,313.1124187,278.154903
YALI0B20504g,3251.896538,3020.531086,3011.109665,3761.2422020000004,2979.44134,4368.205525,3708.0956450000003,3646.926404,2411.756066
YALI0B20515r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B20526g,12.54354983,16.85263493,13.97405526,12.70763488,13.37121386,0.0,0.059461899000000006,0.07415951900000001,0.183003025
YALI0B20548g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B20570g,88.96213604,91.6030938,105.09016129999999,85.55819448,112.9961361,136.43524130000003,144.040454,128.06928359999998,137.2426575
YALI0B20592g,13.10049695,15.26917886,14.79744397,12.61696002,14.59560528,16.71699033,24.27165773,20.66175568,24.71170744
YALI0B20614g,4.782507572,3.66449112,3.808073128,3.5597205,3.522722927,2.327457854,3.2303551039999996,6.557555509,13.90809537
YALI0B20636g,76.91896021,72.51835058,67.23135819,82.65604877,53.31688754,37.26717162,27.37109393,35.54845547,21.96178781
YALI0B20658g,53.13448872,60.32909591,55.39864509,64.42377073,48.80955748,64.81037484,37.880092600000005,32.88672557,26.59271185
YALI0B20680g,32.63341756,36.88599614,38.06117194,33.03638566,31.80667761,36.73032005,37.28829895,38.40110454,26.97007086
YALI0B20702g,0.12013391400000001,0.178609233,0.23668070000000002,0.19828875199999998,0.167942762,0.20875438100000002,0.136392177,0.056701734000000004,0.0
YALI0B20724g,14.90887099,24.39688089,26.17365305,18.686875699999998,17.73560338,26.98695227,27.703498800000002,30.45230456,33.55551526
YALI0B20746g,65.80467247,89.5282326,85.31159354,59.05545085,71.8043508,38.77041817,62.17407383,67.29590144,77.03950797
YALI0B20768g,9.083003689,9.662392254,8.442700262,9.337879255,8.154050509,1.1939129590000002,1.615437896,2.345926844,3.0988338989999997
YALI0B20790g,221.4109208,205.1826626,181.1543755,237.9333758,178.5613489,40.48810732,51.25059969,64.00936841,55.45248215
YALI0B20812g,1.894135949,2.789288688,3.056451552,2.110315415,2.846526789,1.618273354,0.764614357,1.043010419,0.808918281
YALI0B20834g,28.16201089,30.38541938,36.27127706,22.43752316,29.70162029,23.59624658,32.04000606,34.19163101,52.82815022
YALI0B20856g,303.5212928,288.3057902,322.6488644,262.0304122,330.3178804,381.17834780000004,355.5568811,324.9289817,264.15653990000004
YALI0B20878g,112.30827820000002,105.316258,115.93859690000001,101.4929,110.2206095,77.45925882,131.5459827,152.27612119999998,230.7238277
YALI0B20900g,153.68598169999999,157.4475067,158.2837293,137.6578986,165.78362130000002,100.4903446,86.88298233,88.70448306,92.29757584
YALI0B20911g,150.5581814,146.7339391,148.1314889,136.0187939,134.6886135,91.91486101,120.76029609999999,113.1499774,122.15855630000001
